gene,coef,abs_coef
GABARAPL2,-0.001994834987508032,0.001994834987508032
ENSG00000279330,-0.001994834987508032,0.001994834987508032
TTC36-AS1,-0.001994834987508032,0.001994834987508032
ATXN7L3,-0.001994834987508032,0.001994834987508032
RARB,-0.001994834987508032,0.001994834987508032
PGAP4,-0.001994834987508032,0.001994834987508032
RAD21L1,-0.001994834987508032,0.001994834987508032
ENSG00000280048,-0.001994834987508032,0.001994834987508032
MPLKIP,-0.001994834987508032,0.001994834987508032
ENSG00000286977,-0.001994834987508032,0.001994834987508032
ENSG00000279488,-0.001994834987508032,0.001994834987508032
DEFB1,-0.001994834987508032,0.001994834987508032
CKAP5,-0.001994834987508032,0.001994834987508032
TSPAN7,-0.001994834987508032,0.001994834987508032
ENSG00000259354,-0.001994834987508032,0.001994834987508032
RNA5SP353,-0.001994834987508032,0.001994834987508032
FLJ20021,-0.001994834987508032,0.001994834987508032
TUBBP5,-0.001994834987508032,0.001994834987508032
ENSG00000203327,-0.001994834987508032,0.001994834987508032
RAMACL,-0.001994834987508032,0.001994834987508032
ATP5F1D,-0.001994834987508032,0.001994834987508032
SMIM10L2B,-0.001994834987508032,0.001994834987508032
E2F8,-0.001994834987508032,0.001994834987508032
ANKRD42-DT,-0.001994834987508032,0.001994834987508032
ADAM3B,-0.001994834987508032,0.001994834987508032
ENSG00000229519,-0.001994834987508032,0.001994834987508032
EEF1A1P25,-0.001994834987508032,0.001994834987508032
ENSG00000277342,-0.001994834987508032,0.001994834987508032
CLDN22,-0.001994834987508032,0.001994834987508032
ENSG00000279337,-0.001994834987508032,0.001994834987508032
KPNA2P3,-0.001994834987508032,0.001994834987508032
ENSG00000251330,-0.001994834987508032,0.001994834987508032
PDRG1,-0.001994834987508032,0.001994834987508032
ENSG00000255237,-0.001994834987508032,0.001994834987508032
MAST3-AS1,-0.001994834987508032,0.001994834987508032
SCN1A-AS1,-0.001994834987508032,0.001994834987508032
SCPEP1,-0.001994834987508032,0.001994834987508032
RPL35AP34,-0.001994834987508032,0.001994834987508032
MAST3,-0.001994834987508032,0.001994834987508032
SLC7A2-IT1,-0.001994834987508032,0.001994834987508032
MAP6,-0.001994834987508032,0.001994834987508032
ENSG00000250614,-0.001994834987508032,0.001994834987508032
HTR2B,-0.001994834987508032,0.001994834987508032
ANXA2R,-0.001994834987508032,0.001994834987508032
JMJD7-PLA2G4B,-0.001994834987508032,0.001994834987508032
TNS1-AS1,-0.001994834987508032,0.001994834987508032
MRPS35,-0.001994834987508032,0.001994834987508032
RNU6-1093P,-0.001994834987508032,0.001994834987508032
BEX3,-0.001994834987508032,0.001994834987508032
ENSG00000167774,-0.001994834987508032,0.001994834987508032
ADAMTS18,-0.001994834987508032,0.001994834987508032
VPS26C,-0.001994320473783845,0.001994320473783845
TEX2,0.0019936095926570904,0.0019936095926570904
ZNRF2,0.0019926586029939677,0.0019926586029939677
GARIN4,0.0019926586029939677,0.0019926586029939677
ENSG00000235862,0.0019926586029939677,0.0019926586029939677
PPP2R5C,0.0019922724998406166,0.0019922724998406166
PRND,-0.0019919395325564133,0.0019919395325564133
H4C3,-0.001991772190848855,0.001991772190848855
ENSG00000176593,-0.001991550765422926,0.001991550765422926
ISM1,-0.001991152032301447,0.001991152032301447
ENSG00000254936,-0.001991152032301447,0.001991152032301447
ENSG00000285336,0.001989012127322157,0.001989012127322157
ZNF551,-0.0019836138867879386,0.0019836138867879386
SET,0.00198355287081865,0.00198355287081865
EME2,-0.0019835486706619872,0.0019835486706619872
SOAT1,-0.001983249232647688,0.001983249232647688
C11orf91,0.001983089430425951,0.001983089430425951
CRCP,0.00198246527153402,0.00198246527153402
ENSG00000290921,-0.0019823736483729317,0.0019823736483729317
COL1A1,-0.0019823078827036138,0.0019823078827036138
STAU2,-0.001982102021057435,0.001982102021057435
ENSG00000258311,0.0019820827017667975,0.0019820827017667975
LPIN1,-0.0019813592711846696,0.0019813592711846696
WNT2,-0.0019813561448718073,0.0019813561448718073
LINGO1,-0.001981144791676958,0.001981144791676958
C21orf58,-0.001981009199557517,0.001981009199557517
LINC01431,-0.001981009199557517,0.001981009199557517
SFR1,-0.001981009199557517,0.001981009199557517
RAPGEF4,-0.001981009199557517,0.001981009199557517
ENSG00000285639,-0.001981009199557517,0.001981009199557517
NGFR,-0.001981009199557517,0.001981009199557517
SORBS2-AS1,-0.001981009199557517,0.001981009199557517
ENSG00000290075,-0.001981009199557517,0.001981009199557517
COA6,-0.001981009199557517,0.001981009199557517
RERG,-0.001981009199557517,0.001981009199557517
LINC02560,-0.001981009199557517,0.001981009199557517
ENSG00000265091,-0.001981009199557517,0.001981009199557517
CNTN4,-0.001981009199557517,0.001981009199557517
ENSG00000277575,-0.001981009199557517,0.001981009199557517
ENSG00000234718,-0.001980351665546651,0.001980351665546651
ENSG00000289727,-0.001980351665546651,0.001980351665546651
C1R,-0.001980351665546651,0.001980351665546651
BTN2A3P,-0.001980351665546651,0.001980351665546651
ENSG00000258691,-0.001980351665546651,0.001980351665546651
LINC01705,-0.001980351665546651,0.001980351665546651
ARMT1,-0.001980351665546651,0.001980351665546651
CCNDBP1,-0.001980351665546651,0.001980351665546651
AASS,-0.001980351665546651,0.001980351665546651
RNASEL,-0.001980351665546651,0.001980351665546651
TAFA5,-0.001980351665546651,0.001980351665546651
FOXJ2,-0.001980351665546651,0.001980351665546651
ENSG00000242262,-0.001980351665546651,0.001980351665546651
SPINK6,-0.001980351665546651,0.001980351665546651
CUEDC2,-0.001980351665546651,0.001980351665546651
UFSP1,-0.001980351665546651,0.001980351665546651
WDR31,-0.001980351665546651,0.001980351665546651
TMEM92,-0.001980351665546651,0.001980351665546651
DGUOK-AS1,-0.001980351665546651,0.001980351665546651
CHRAC1,-0.001980351665546651,0.001980351665546651
MUL1,-0.001980351665546651,0.001980351665546651
RNFT2,-0.001980351665546651,0.001980351665546651
CXXC1,-0.001980351665546651,0.001980351665546651
MZT1,-0.001980351665546651,0.001980351665546651
ENSG00000291201,-0.001980351665546651,0.001980351665546651
ENSG00000287917,-0.001980351665546651,0.001980351665546651
PRDM1,-0.001980351665546651,0.001980351665546651
SELENOI,-0.001980351665546651,0.001980351665546651
SLFNL1-AS1,-0.001980351665546651,0.001980351665546651
TBC1D2B,-0.001980351665546651,0.001980351665546651
TMEM8B,-0.001980351665546651,0.001980351665546651
MOV10,-0.001980351665546651,0.001980351665546651
HELQ,-0.001980351665546651,0.001980351665546651
NAP1L4P3,-0.001980351665546651,0.001980351665546651
VPS35,-0.001980351665546651,0.001980351665546651
SLC11A2,-0.0019798212270120278,0.0019798212270120278
CLEC1A,-0.001979634098530218,0.001979634098530218
CEP57L1,-0.00197940830558472,0.00197940830558472
POLG,-0.0019793028701862686,0.0019793028701862686
CSGALNACT1,-0.0019792396404737555,0.0019792396404737555
ENSG00000257239,-0.0019785048052061347,0.0019785048052061347
LRP5L,-0.0019785048052061347,0.0019785048052061347
PRSS51,-0.0019785048052061347,0.0019785048052061347
ENSG00000268555,-0.0019785048052061347,0.0019785048052061347
ENSG00000251455,-0.0019785048052061347,0.0019785048052061347
ENSG00000288877,-0.0019785048052061347,0.0019785048052061347
ZNF517,-0.0019785048052061347,0.0019785048052061347
ENSG00000267234,-0.0019785048052061347,0.0019785048052061347
METTL9,-0.0019785048052061347,0.0019785048052061347
ENSG00000232696,-0.0019785048052061347,0.0019785048052061347
ENSG00000287044,-0.0019785048052061347,0.0019785048052061347
CCT8P1,-0.0019785048052061347,0.0019785048052061347
SUGP2,-0.0019785048052061347,0.0019785048052061347
DDX41,-0.0019785048052061347,0.0019785048052061347
HMGN1P37,-0.0019785048052061347,0.0019785048052061347
PRUNE1,-0.0019785048052061347,0.0019785048052061347
ENSG00000291101,-0.0019785048052061347,0.0019785048052061347
ENSG00000279103,-0.0019785048052061347,0.0019785048052061347
SIN3B,-0.0019785048052061347,0.0019785048052061347
HMGB3P22,-0.0019785048052061347,0.0019785048052061347
MIR548AA2,-0.0019785048052061347,0.0019785048052061347
MIR7844,-0.0019785048052061347,0.0019785048052061347
MIR548D2,-0.0019785048052061347,0.0019785048052061347
WDR90,-0.0019785048052061347,0.0019785048052061347
BCCIP,-0.0019785048052061347,0.0019785048052061347
SLC39A4,-0.0019785048052061347,0.0019785048052061347
ENSG00000290735,-0.0019785048052061347,0.0019785048052061347
YWHAQP5,-0.0019785048052061347,0.0019785048052061347
H2BP2,-0.0019785048052061347,0.0019785048052061347
BEND7,-0.0019785048052061347,0.0019785048052061347
H2BC17,-0.0019785048052061347,0.0019785048052061347
MXD3,-0.0019785048052061347,0.0019785048052061347
ENSG00000283355,-0.0019785048052061347,0.0019785048052061347
ENSG00000272374,-0.0019785048052061347,0.0019785048052061347
ZDHHC16,-0.0019785048052061347,0.0019785048052061347
MRPL53,-0.0019785048052061347,0.0019785048052061347
ENSG00000271741,-0.0019785048052061347,0.0019785048052061347
GUCY2C-AS1,-0.0019785048052061347,0.0019785048052061347
DAPK1-IT1,-0.0019785048052061347,0.0019785048052061347
IFI16,-0.0019785048052061347,0.0019785048052061347
ENSG00000219329,-0.0019785048052061347,0.0019785048052061347
ENSG00000233538,-0.0019785048052061347,0.0019785048052061347
RAD51AP1P1,-0.0019785048052061347,0.0019785048052061347
CASD1,-0.0019785048052061347,0.0019785048052061347
ENSG00000215840,-0.0019785048052061347,0.0019785048052061347
H3-7,-0.0019785048052061347,0.0019785048052061347
RPL26P9,-0.0019785048052061347,0.0019785048052061347
SNORA16B,-0.0019785048052061347,0.0019785048052061347
RPL26P35,-0.0019785048052061347,0.0019785048052061347
RABL6,-0.0019785048052061347,0.0019785048052061347
ENSG00000234353,-0.0019785048052061347,0.0019785048052061347
ENSG00000270059,-0.0019785048052061347,0.0019785048052061347
BET1P1,-0.0019785048052061347,0.0019785048052061347
ENSG00000267734,-0.0019785048052061347,0.0019785048052061347
FAM98B,-0.0019785048052061347,0.0019785048052061347
HCFC2,-0.0019785048052061347,0.0019785048052061347
SLC52A3,-0.0019785048052061347,0.0019785048052061347
ZBTB18,-0.0019785048052061347,0.0019785048052061347
ENSG00000287714,-0.0019785048052061347,0.0019785048052061347
SUSD2,-0.0019785048052061347,0.0019785048052061347
RAC1P3,-0.0019785048052061347,0.0019785048052061347
ENSG00000255342,-0.0019785048052061347,0.0019785048052061347
HACL1,-0.0019785048052061347,0.0019785048052061347
YIPF1,-0.0019785048052061347,0.0019785048052061347
ENSG00000255097,-0.0019785048052061347,0.0019785048052061347
BMPER,-0.0019785048052061347,0.0019785048052061347
TCEA1,-0.0019785048052061347,0.0019785048052061347
HSD11B1-AS1,-0.0019785048052061347,0.0019785048052061347
ENSG00000286656,-0.0019785048052061347,0.0019785048052061347
XIAPP2,-0.0019785048052061347,0.0019785048052061347
ENSG00000267283,-0.0019785048052061347,0.0019785048052061347
MMP24,-0.0019785048052061347,0.0019785048052061347
ZNF132,-0.0019785048052061347,0.0019785048052061347
XDH,-0.0019785048052061347,0.0019785048052061347
ENSG00000203635,-0.0019785048052061347,0.0019785048052061347
ATP5MC1P4,-0.0019785048052061347,0.0019785048052061347
LRRC4,-0.0019785048052061347,0.0019785048052061347
ENSG00000260744,-0.0019785048052061347,0.0019785048052061347
FAM185BP,-0.0019785048052061347,0.0019785048052061347
SMIM15-AS1,-0.0019785048052061347,0.0019785048052061347
HOXC10,-0.0019785048052061347,0.0019785048052061347
ENSG00000260425,-0.0019785048052061347,0.0019785048052061347
MOB1B,-0.0019785048052061347,0.0019785048052061347
ENSG00000280255,-0.0019785048052061347,0.0019785048052061347
LZTS1-AS1,-0.0019785048052061347,0.0019785048052061347
NAV2-AS1,-0.0019785048052061347,0.0019785048052061347
ENSG00000235880,-0.0019785048052061347,0.0019785048052061347
LYRM9,-0.0019785048052061347,0.0019785048052061347
XRN2,-0.0019785048052061347,0.0019785048052061347
ENSG00000288050,-0.0019785048052061347,0.0019785048052061347
BMP8B,-0.0019785048052061347,0.0019785048052061347
DBNDD2,-0.0019785048052061347,0.0019785048052061347
SYT2,-0.0019785048052061347,0.0019785048052061347
ENSG00000286724,-0.0019785048052061347,0.0019785048052061347
ENSG00000284874,-0.0019785048052061347,0.0019785048052061347
ZFAND1,-0.0019785048052061347,0.0019785048052061347
ENSG00000290796,-0.0019785048052061347,0.0019785048052061347
NAT8B,-0.0019785048052061347,0.0019785048052061347
MDH1B,-0.0019785048052061347,0.0019785048052061347
ENSG00000269578,-0.0019785048052061347,0.0019785048052061347
ENSG00000291121,-0.0019785048052061347,0.0019785048052061347
C11orf21,-0.0019785048052061347,0.0019785048052061347
ADORA2B,-0.0019785048052061347,0.0019785048052061347
NPAS2-AS1,-0.0019785048052061347,0.0019785048052061347
TINAGL1,-0.0019785048052061347,0.0019785048052061347
TERLR1,-0.0019785048052061347,0.0019785048052061347
TMEM35B,-0.0019785048052061347,0.0019785048052061347
ENSG00000262580,-0.0019785048052061347,0.0019785048052061347
ENSG00000277938,-0.0019785048052061347,0.0019785048052061347
COMMD8,-0.0019785048052061347,0.0019785048052061347
ENSG00000262633,-0.0019785048052061347,0.0019785048052061347
OXR1-AS1,-0.0019785048052061347,0.0019785048052061347
ENSG00000231236,-0.0019785048052061347,0.0019785048052061347
ENSG00000289433,-0.0019785048052061347,0.0019785048052061347
RN7SL760P,-0.0019785048052061347,0.0019785048052061347
ENSG00000259732,-0.0019785048052061347,0.0019785048052061347
ABHD17A,-0.0019785048052061347,0.0019785048052061347
ENSG00000280110,-0.0019785048052061347,0.0019785048052061347
RHOBTB1,-0.0019785048052061347,0.0019785048052061347
PHF14,-0.0019785048052061347,0.0019785048052061347
ENSG00000279332,-0.0019785048052061347,0.0019785048052061347
ENSG00000275632,-0.0019785048052061347,0.0019785048052061347
IRX4,-0.0019785048052061347,0.0019785048052061347
ENSG00000253980,-0.0019785048052061347,0.0019785048052061347
KCNK15,-0.0019785048052061347,0.0019785048052061347
ENSG00000243705,-0.0019785048052061347,0.0019785048052061347
ENSG00000231138,-0.0019785048052061347,0.0019785048052061347
RPS4XP4,-0.0019785048052061347,0.0019785048052061347
PRKN,-0.0019785048052061347,0.0019785048052061347
ENSG00000240731,-0.0019785048052061347,0.0019785048052061347
NUP210L,-0.0019785048052061347,0.0019785048052061347
STXBP5-AS1,-0.0019785048052061347,0.0019785048052061347
LINC01635,-0.0019785048052061347,0.0019785048052061347
ENSG00000273066,-0.0019785048052061347,0.0019785048052061347
ENSG00000261668,-0.0019785048052061347,0.0019785048052061347
ENSG00000248491,-0.0019785048052061347,0.0019785048052061347
ENSG00000259959,-0.0019785048052061347,0.0019785048052061347
RRM2,-0.0019785048052061347,0.0019785048052061347
ENSG00000257438,-0.0019785048052061347,0.0019785048052061347
ENSG00000266538,-0.0019785048052061347,0.0019785048052061347
ENSG00000266171,-0.0019785048052061347,0.0019785048052061347
SEPTIN5,-0.0019785048052061347,0.0019785048052061347
ENSG00000291230,-0.0019785048052061347,0.0019785048052061347
ENSG00000264666,-0.0019785048052061347,0.0019785048052061347
URI1,-0.0019785048052061347,0.0019785048052061347
ENSG00000273771,-0.0019785048052061347,0.0019785048052061347
ENSG00000275580,-0.0019785048052061347,0.0019785048052061347
LINC00304,-0.0019785048052061347,0.0019785048052061347
PPP1R27,-0.0019785048052061347,0.0019785048052061347
ARHGAP26-AS1,-0.0019785048052061347,0.0019785048052061347
SDHAF2,-0.0019785048052061347,0.0019785048052061347
ENSG00000228487,-0.0019785048052061347,0.0019785048052061347
ARHGAP26-IT1,-0.0019785048052061347,0.0019785048052061347
ENSG00000275092,-0.0019785048052061347,0.0019785048052061347
PDP1,-0.0019785048052061347,0.0019785048052061347
ENSG00000279960,-0.0019785048052061347,0.0019785048052061347
GAPDHP59,-0.0019785048052061347,0.0019785048052061347
CCDC148,-0.0019785048052061347,0.0019785048052061347
SEC62-AS1,-0.0019785048052061347,0.0019785048052061347
BAALC-AS1,-0.0019785048052061347,0.0019785048052061347
PDCL3P5,-0.0019785048052061347,0.0019785048052061347
RP1,-0.0019785048052061347,0.0019785048052061347
ENSG00000258400,-0.0019785048052061347,0.0019785048052061347
PDGFRL2P,-0.0019785048052061347,0.0019785048052061347
ENSG00000279989,-0.0019785048052061347,0.0019785048052061347
CFL1P2,-0.0019785048052061347,0.0019785048052061347
TEX21P,-0.0019785048052061347,0.0019785048052061347
GABRP,-0.0019785048052061347,0.0019785048052061347
ALX3,-0.0019785048052061347,0.0019785048052061347
GDF5-AS1,-0.0019785048052061347,0.0019785048052061347
ANKRD13C,-0.0019785048052061347,0.0019785048052061347
TMEM14B,-0.0019785048052061347,0.0019785048052061347
EGFLAM-AS4,-0.0019785048052061347,0.0019785048052061347
PARK7P1,-0.0019785048052061347,0.0019785048052061347
SRGAP2B,-0.0019785048052061347,0.0019785048052061347
ARRDC3-AS1,-0.0019785048052061347,0.0019785048052061347
ENSG00000228729,-0.0019785048052061347,0.0019785048052061347
PARTICL,-0.0019785048052061347,0.0019785048052061347
ENSG00000285595,-0.0019785048052061347,0.0019785048052061347
ARHGAP44,-0.0019785048052061347,0.0019785048052061347
PAX5,-0.0019785048052061347,0.0019785048052061347
ENSG00000256588,-0.0019785048052061347,0.0019785048052061347
CLTA,-0.0019785048052061347,0.0019785048052061347
GADD45A,-0.0019785048052061347,0.0019785048052061347
TSPAN33,-0.0019785048052061347,0.0019785048052061347
ENSG00000278107,-0.0019785048052061347,0.0019785048052061347
VDAC3,-0.0019785048052061347,0.0019785048052061347
EIF3EP1,-0.0019785048052061347,0.0019785048052061347
ENSG00000261889,-0.0019785048052061347,0.0019785048052061347
KCTD1,-0.0019785048052061347,0.0019785048052061347
TSPAN6,-0.0019785048052061347,0.0019785048052061347
SPAAR,-0.0019785048052061347,0.0019785048052061347
ENSG00000258461,-0.0019785048052061347,0.0019785048052061347
ENSG00000260012,-0.0019785048052061347,0.0019785048052061347
ENSG00000249049,-0.0019785048052061347,0.0019785048052061347
GLIS1,-0.0019785048052061347,0.0019785048052061347
FOXL1,-0.0019785048052061347,0.0019785048052061347
LINC02345,-0.0019785048052061347,0.0019785048052061347
FOXF2,-0.0019785048052061347,0.0019785048052061347
ENSG00000254915,-0.0019785048052061347,0.0019785048052061347
ENSG00000272754,-0.0019785048052061347,0.0019785048052061347
FOLH1,-0.0019785048052061347,0.0019785048052061347
SGCB,-0.0019785048052061347,0.0019785048052061347
ENSG00000243305,-0.0019785048052061347,0.0019785048052061347
RPL12P12,-0.0019785048052061347,0.0019785048052061347
ENSG00000288994,-0.0019785048052061347,0.0019785048052061347
ENSG00000288975,-0.0019785048052061347,0.0019785048052061347
PRR16,-0.0019785048052061347,0.0019785048052061347
SH3PXD2A-AS1,-0.0019785048052061347,0.0019785048052061347
ENSG00000272382,-0.0019785048052061347,0.0019785048052061347
RPS27AP17,-0.0019785048052061347,0.0019785048052061347
POC1A,-0.0019785048052061347,0.0019785048052061347
GNAI2P1,-0.0019785048052061347,0.0019785048052061347
SETMAR,-0.0019785048052061347,0.0019785048052061347
ENSG00000261535,-0.0019785048052061347,0.0019785048052061347
NUDC,-0.0019785048052061347,0.0019785048052061347
ENSG00000289488,-0.0019785048052061347,0.0019785048052061347
FRY-AS1,-0.0019785048052061347,0.0019785048052061347
ENSG00000280166,-0.0019785048052061347,0.0019785048052061347
ENSG00000262362,-0.0019785048052061347,0.0019785048052061347
SPANXA2-OT1,-0.0019785048052061347,0.0019785048052061347
UBBP3,-0.0019785048052061286,0.0019785048052061286
POPDC3,-0.001978212019570376,0.001978212019570376
ZNF561-AS1,0.001978209845411217,0.001978209845411217
PRO1804,-0.0019778165670930564,0.0019778165670930564
GNB4,0.0019775610661570053,0.0019775610661570053
RGS9,0.0019775421644709964,0.0019775421644709964
HIPK3,0.0019769172877506062,0.0019769172877506062
MCTP1,-0.0019766479483064284,0.0019766479483064284
LZTS2,0.0019766037829564826,0.0019766037829564826
TOP2B,0.001976259344112986,0.001976259344112986
ITGA2-AS1,-0.001975731848982983,0.001975731848982983
ENSG00000289003,-0.001975722083702532,0.001975722083702532
CNP,-0.0019749821230969234,0.0019749821230969234
SCLT1,0.0019745662558016525,0.0019745662558016525
ZDBF2,0.001974094534223038,0.001974094534223038
RHOT2,0.0019740877543983,0.0019740877543983
NPAS2,-0.001973570634261914,0.001973570634261914
ZNF594-DT,-0.0019731666703963033,0.0019731666703963033
SRGAP1,-0.001973129907419644,0.001973129907419644
PYGO2,0.0019723441393113875,0.0019723441393113875
SNX18,-0.001971442079666959,0.001971442079666959
TEFM,-0.001971309334457945,0.001971309334457945
MFSD4B,-0.0019704400066285987,0.0019704400066285987
HIVEP1,-0.001970300589014808,0.001970300589014808
TRAF3IP3,0.001969381392779502,0.001969381392779502
MRI1,-0.00196825973329226,0.00196825973329226
EPDR1,-0.001967415218893872,0.001967415218893872
DNAJA4,-0.0019651041173780314,0.0019651041173780314
MITF,0.001965046597744132,0.001965046597744132
MLX,-0.0019648106858082214,0.0019648106858082214
ASPH,-0.0019647415879986267,0.0019647415879986267
ENSG00000289545,0.0019647133875298852,0.0019647133875298852
TCTA,-0.001964578666905967,0.001964578666905967
FAM149B1,-0.0019632091959348222,0.0019632091959348222
CTC-338M12.4,-0.0019627122013714813,0.0019627122013714813
C7orf50,-0.001962698711520426,0.001962698711520426
PELP1,-0.0019625762346047277,0.0019625762346047277
NUAK1,0.0019612771737661295,0.0019612771737661295
FMNL1-DT,-0.0019597085924289766,0.0019597085924289766
RPLP0,-0.0019593776261253395,0.0019593776261253395
KLC1,-0.0019586101539061686,0.0019586101539061686
NFATC3,-0.001958385702093771,0.001958385702093771
NPEPPS,-0.00195784655514569,0.00195784655514569
PLCB1,-0.001957789175412614,0.001957789175412614
RBM26-AS1,-0.001957601580906124,0.001957601580906124
C1orf115,0.0019572117593943798,0.0019572117593943798
RORA-AS1,-0.0019571200755875372,0.0019571200755875372
ZNF568,-0.001957024239029661,0.001957024239029661
CSNK2A2,0.001956798378283596,0.001956798378283596
LINC00174,-0.0019566811887212383,0.0019566811887212383
ARPP19,-0.001956615592785669,0.001956615592785669
UPF2,-0.0019561990469777963,0.0019561990469777963
MEF2D,-0.0019558490901024307,0.0019558490901024307
LINC01465,-0.0019555250016041765,0.0019555250016041765
NUBPL,0.0019551343249020288,0.0019551343249020288
MTMR2,-0.001954104495623784,0.001954104495623784
PRNCR1,-0.0019530721670594237,0.0019530721670594237
SLC30A7,0.0019522305923725903,0.0019522305923725903
ENSG00000264290,-0.0019518821507182966,0.0019518821507182966
MYLIP,0.00195147299964804,0.00195147299964804
FBXO33,0.00195147299964804,0.00195147299964804
CRYL1,0.0019514107111165738,0.0019514107111165738
SMCR5,-0.0019508839060109796,0.0019508839060109796
SCAMP2,-0.0019508839060109796,0.0019508839060109796
CDIN1,-0.0019508839060109796,0.0019508839060109796
IER2,-0.0019508839060109796,0.0019508839060109796
SEZ6L2,-0.0019508839060109796,0.0019508839060109796
SWAP70,-0.001950645043578574,0.001950645043578574
VPS4A,-0.0019505361067334343,0.0019505361067334343
RARS2,-0.0019503913479076837,0.0019503913479076837
ZNF283,-0.0019502596821558884,0.0019502596821558884
MLF2,0.001949972197239728,0.001949972197239728
SNED1,-0.001949628537945047,0.001949628537945047
CHD2,-0.0019493255840551688,0.0019493255840551688
RETREG1,-0.0019492326312473285,0.0019492326312473285
ASPHD2,-0.0019483530255179765,0.0019483530255179765
RNF6,-0.0019483530255179765,0.0019483530255179765
ENSG00000287260,-0.0019483530255179765,0.0019483530255179765
ENSG00000286535,-0.0019483530255179765,0.0019483530255179765
PCDHGB6,-0.0019483530255179765,0.0019483530255179765
PCSK5,-0.0019479660547904406,0.0019479660547904406
RPL23AP77,-0.0019476378650288009,0.0019476378650288009
C12orf73,-0.001947592759953484,0.001947592759953484
KNOP1,-0.0019471753583349437,0.0019471753583349437
STAG2-AS1,0.0019469423398883895,0.0019469423398883895
SKA2,0.0019469423398883895,0.0019469423398883895
ZNF597,-0.0019457837332765432,0.0019457837332765432
STK24,-0.001944862891270519,0.001944862891270519
ENSG00000257042,-0.0019446265499226583,0.0019446265499226583
DDX19A,-0.0019446265499226583,0.0019446265499226583
MAP2K5,-0.001944533147882958,0.001944533147882958
ENSG00000255206,-0.0019440072428062558,0.0019440072428062558
LINC00707,-0.0019439413047987648,0.0019439413047987648
MAN2B2,-0.0019435544111674678,0.0019435544111674678
WDCP,0.0019417794269617889,0.0019417794269617889
OXGR1,0.0019417794269617889,0.0019417794269617889
ZC3H14,-0.0019414697571060481,0.0019414697571060481
CCAR1,0.0019399731696340173,0.0019399731696340173
RAB4A,-0.0019395279669612206,0.0019395279669612206
SPOCK2,0.0019392002784166676,0.0019392002784166676
FBXL19-AS1,-0.0019391853215406545,0.0019391853215406545
NCAPD2,0.0019391193167886342,0.0019391193167886342
ENSG00000257225,-0.0019389551373409962,0.0019389551373409962
TMEM263,0.001938941495193428,0.001938941495193428
PMM2,-0.001938757035591838,0.001938757035591838
PIAS2,-0.0019381784152353145,0.0019381784152353145
C20orf96,-0.0019373906959004104,0.0019373906959004104
PDC-AS1,-0.00193680263686564,0.00193680263686564
ENSG00000225339,-0.0019363200385607096,0.0019363200385607096
ANAPC13,0.0019362519233365114,0.0019362519233365114
STXBP1,0.0019362519233365114,0.0019362519233365114
MOB2,0.0019362519233365114,0.0019362519233365114
ZNF202,0.001934999147617756,0.001934999147617756
MCPH1-DT,-0.0019348174706219487,0.0019348174706219487
GPR155,-0.001934683533793241,0.001934683533793241
ENSG00000257176,-0.0019333257284358002,0.0019333257284358002
ERAP1,-0.001932244169338729,0.001932244169338729
PTGES2,-0.0019318477667657737,0.0019318477667657737
ENSG00000264635,-0.0019314842283100337,0.0019314842283100337
ARFIP1,-0.0019311992636843027,0.0019311992636843027
GOLGB1,-0.0019308122955042613,0.0019308122955042613
ENSG00000273711,-0.0019303364602407242,0.0019303364602407242
MEAF6,-0.001929785875542108,0.001929785875542108
CXCL8,-0.0019290781490907958,0.0019290781490907958
RBBP8,0.0019289931166749461,0.0019289931166749461
ENSG00000277901,0.0019289931166749461,0.0019289931166749461
SLC25A30,-0.0019289789588180868,0.0019289789588180868
ENSG00000234810,0.0019289736918266616,0.0019289736918266616
ATL1,-0.0019286368597695141,0.0019286368597695141
NKTR,-0.001928617069247544,0.001928617069247544
ERCC8,-0.0019282626141818352,0.0019282626141818352
LAD1,0.0019278618476167978,0.0019278618476167978
KDM4B,-0.001927536317582443,0.001927536317582443
TRPT1,0.0019273407841826076,0.0019273407841826076
PCDHGA6,-0.001927141075384945,0.001927141075384945
APTR,0.0019257274051340135,0.0019257274051340135
ARL10,-0.0019251823848095387,0.0019251823848095387
ENSG00000286431,-0.001924878623423442,0.001924878623423442
GNG2,0.0019248786146382165,0.0019248786146382165
PILRB,-0.0019239837645890663,0.0019239837645890663
ZNF417,-0.001923981524164862,0.001923981524164862
INTS1,0.001923869988215235,0.001923869988215235
MAGI1,0.0019235613646508946,0.0019235613646508946
BLTP3B,0.0019233216466531475,0.0019233216466531475
SOBP,-0.0019229188292989822,0.0019229188292989822
ACOT8,-0.0019229188292989822,0.0019229188292989822
CYB5R3,-0.0019227262125364544,0.0019227262125364544
ITM2B,0.0019216126702329792,0.0019216126702329792
ENSG00000273557,0.0019210797153126325,0.0019210797153126325
NMT1,-0.0019200858788938735,0.0019200858788938735
DICER1-AS1,-0.0019193951184767355,0.0019193951184767355
ELP2,-0.0019193928475100784,0.0019193928475100784
ENSG00000272768,-0.0019172400572351612,0.0019172400572351612
ENSG00000275202,0.0019172077955495138,0.0019172077955495138
FMC1,0.001916866564546174,0.001916866564546174
EIF1P3,-0.0019168107023729449,0.0019168107023729449
MAN1A2,-0.0019161487734524682,0.0019161487734524682
HEATR3,-0.0019158591182537612,0.0019158591182537612
CHURC1,-0.0019140394519393518,0.0019140394519393518
